timestamp_iso,wind_speed_m_s,wind_speed_kt,wind_dir_deg,quality,status,north_m_s,east_m_s,yaw_deg,airspeed_m_s,airspeed_source,latitude,longitude,altitude_from_sealevel
2025-07-18T10:45:46.049Z,0.362,0.703,16.899,1.00,ok,28.6299991607666,4.779999732971191,9.385147094726562,28.66752052307129,sensor,19.0986574,72.8713679,264.44000244140625
2025-07-18T10:45:46.299Z,0.363,0.706,16.348,1.00,ok,28.65999984741211,4.769999980926514,9.368903160095215,28.692317962646484,sensor,19.0987209,72.8713791,264.45001220703125
2025-07-18T10:45:46.517Z,0.363,0.706,16.365,1.00,ok,28.68000030517578,4.769999980926514,9.354963302612305,28.712915420532227,sensor,19.0987829,72.8713901,264.4800109863281
2025-07-18T10:45:46.807Z,0.363,0.705,16.156,1.00,ok,28.69999885559082,4.759999752044678,9.340323448181152,28.732730865478516,sensor,19.0988596,72.8713989,262.5
2025-07-18T10:45:47.016Z,0.363,0.706,16.213,1.00,ok,28.719999313354492,4.759999752044678,9.321847915649414,28.750764846801758,sensor,19.0989237,72.87141,262.5299987792969
2025-07-18T10:45:47.281Z,0.363,0.705,15.720,1.00,ok,28.739999771118164,4.75,9.335932731628418,28.76803207397461,sensor,19.0989885,72.8714214,262.55999755859375
2025-07-18T10:45:47.521Z,0.362,0.703,14.163,1.00,ok,28.75,4.739999771118164,9.420109748840332,28.777915954589844,sensor,19.0990529,72.8714327,262.6000061035156
2025-07-18T10:45:47.775Z,0.361,0.703,12.282,1.00,ok,28.75,4.779999732971191,9.56942081451416,28.781036376953125,sensor,19.099118,72.8714442,262.6300048828125
2025-07-18T10:45:48.036Z,0.361,0.702,10.652,1.00,ok,28.739999771118164,4.869999885559082,9.768255233764648,28.78849983215332,sensor,19.0991824,72.871456,262.6600036621094
2025-07-18T10:45:48.270Z,0.361,0.702,9.558,1.00,ok,28.729999542236328,5.009999752044678,10.019420623779297,28.8026180267334,sensor,19.0992472,72.8714682,262.69000244140625
2025-07-18T10:45:48.519Z,0.361,0.702,8.769,1.00,ok,28.719999313354492,5.170000076293945,10.321778297424316,28.8199405670166,sensor,19.0993119,72.8714806,262.7200012207031
2025-07-18T10:45:48.768Z,0.361,0.702,8.052,1.00,ok,28.689998626708984,5.339999675750732,10.673317909240723,28.82648468017578,sensor,19.0993764,72.8714937,262.7400207519531
2025-07-18T10:45:49.032Z,0.361,0.702,7.311,1.00,ok,28.670000076293945,5.519999980926514,11.054774284362793,28.835355758666992,sensor,19.0994411,72.8715071,262.75
2025-07-18T10:45:49.272Z,0.362,0.704,5.797,1.00,ok,28.649999618530273,5.699999809265137,11.429361343383789,28.849864959716797,sensor,19.0995049,72.8715208,262.760009765625
2025-07-18T10:45:49.517Z,0.363,0.706,4.182,1.00,ok,28.6299991607666,5.869999885559082,11.799388885498047,28.862442016601562,sensor,19.0995688,72.8715349,262.77001953125
2025-07-18T10:45:49.774Z,0.365,0.709,2.530,1.00,ok,28.599998474121094,6.049999713897705,12.1602201461792,28.875926971435547,sensor,19.099633,72.8715495,262.7799987792969
2025-07-18T10:45:50.360Z,0.372,0.722,356.391,1.00,ok,28.579999923706055,6.21999979019165,12.800540924072266,28.903430938720703,sensor,19.099783,72.8715852,262.8000183105469
2025-07-18T10:45:50.858Z,0.372,0.723,355.607,1.00,ok,28.510000228881836,6.649999618530273,13.296215057373047,28.92550277709961,sensor,19.0999107,72.8716175,262.82000732421875
2025-07-18T10:45:51.351Z,0.366,0.711,358.191,1.00,ok,28.459999084472656,6.920000076293945,13.494304656982422,28.945186614990234,sensor,19.1000391,72.8716508,262.8600158691406
2025-07-18T10:45:51.859Z,0.361,0.701,0.828,1.00,ok,28.469999313354492,6.949999809265137,13.577470779418945,28.953811645507812,sensor,19.1001661,72.8716835,262.9100036621094
2025-07-18T10:45:52.345Z,0.353,0.686,4.558,1.00,ok,28.489999771118164,6.899999618530273,13.515503883361816,28.973934173583984,sensor,19.1002942,72.8717163,262.95001220703125
2025-07-18T10:45:52.864Z,0.346,0.672,11.860,1.00,ok,28.51999855041504,6.869999885559082,13.372502326965332,28.989131927490234,sensor,19.1004231,72.8717491,263.010009765625
2025-07-18T10:45:53.364Z,0.351,0.682,21.568,1.00,ok,28.549999237060547,6.839999675750732,13.306680679321289,29.00463104248047,sensor,19.1005514,72.8717815,263.0400085449219
